id,name,address,lat,lon,station_deux_roues,nbre_pdc,puissance_nominale
0, Nouméa Engie,15 rue Jean Chalier 98800 Nouméa,-22.2461,166.462,false,2,7
1, Dumbéa Avenue des Télégraphes,77 avenue des Télégraphes 98835 Dumbéa,-22.1962,166.4454,false,2,50
2, TotalEnergies Saint-Philippe,Rue Leconte de Lisle 97442 Saint-Philippe,-21.3598,55.7659,false,1,22
3, CIVIS - Parking Volnay,Rue Des Bons Enfants 97410 Saint-Pierre,-21.3386997,55.46906132,false,2,22
4, CIVIS - Parking Luc Donat,179 Avenue Luc Donat 97410 Saint-Pierre,-21.334427,55.4593,false,2,22
5, Saint-Pierre Renault,100 avenue Luc Donat Ravine Blanche 97410 Saint-Pierre,-21.3343,55.4602,false,4,22
6, Engen Ravine Blanche - Saint-Pierre Hager,235 rue Marius et Ary Leblond 97410 Saint-Pierre,-21.3341,55.46099,false,1,22
7, CIVIS - Parking Cadjee,4 Rue De La Poudrière 97410 Saint-Pierre,-21.3325437,55.45680189,false,3,22
8, Saint-Pierre IMMODEX,1 Avenue Des Oceanites 97410 Saint-Pierre,-21.3289561,55.4681296,false,8,22
9, Saint-Pierre IMMODEX,1 Avenue Des Oceanites 97410 Saint-Pierre,-21.3289511,55.46815625,false,8,22
10, Saint-Pierre IMMODEX,1 Avenue Des Oceanites 97410 Saint-Pierre,-21.3289489,55.46816129,false,8,22
11, Saint-Pierre IMMODEX,1 Avenue Des Oceanites 97410 Saint-Pierre,-21.3289464,55.46814331,false,8,22
12, Saint-Pierre IMMODEX,1 Avenue Des Oceanites 97410 Saint-Pierre,-21.3289361,55.46813475,false,8,22
13, Saint-Pierre IMMODEX,1 Avenue Des Oceanites 97410 Saint-Pierre,-21.3289264,55.46817615,false,8,22
14, Saint-Pierre Norauto,25 rue des amphiboles ZAC Canabady 97410 Saint-Pierre,-21.3289,55.4684,false,4,22
15, Saint-Pierre Mr Bricolage,ZAC Canabady 97410 Saint-Pierre,-21.3275523,55.46775447,false,2,22
16, Saint Pierre Centre Commercial Grand Sud,1 Avenue Des Oceanites 97410 Saint-Pierre,-21.327415,55.471785,false,2,22
17, Saint-Pierre Rue des olivines,Rue Des Olivines 97410 Saint-Pierre,-21.3245085,55.47332648,false,6,22
18, 3 Brasseurs Saint Pierre,4 Allée De La Zone 97410 Saint-Pierre,-21.3231281,55.47542465,false,4,7
19, Burger King Saint Pierre,3 Chemin De La Zone 97410 Saint-Pierre,-21.3225547,55.47474772,false,2,22
20, TotalEnergies Pierrefond,17 RN1 97410 Pierrefond,-21.3213,55.446,false,1,36
21, Tennis Club Saint Pierre,76 chemin Rebecca Stephane 97410 Saint Pierre,-21.3170725,55.46983122,false,4,7
22, Engen Ligne Paradis - Saint-Pierre IES,73 route de la Ligne Paradis 97410 Saint-Pierre,-21.3136,55.47581,false,2,22
23, Engen RD26 avec partenariat,D26 97410 Saint-Pierre,-21.2976,55.439,false,1,22
24, TotalEnergies Le Gol,N1C Le Centre 97410 Saint Pierre,-21.2831,55.4001,false,1,50
25, Burger King Saint Louis,Plane du Gol 97450 Saint-Louis,-21.2820316,55.39766347,false,2,24
26, TotalEnergies La Châtoire,Avenue de l'Europe 97430 Le Tampon,-21.28043,55.5014,false,1,50
27, Engen Etang Salé DELTA,Route Des Sables 97427 L' Étang-Salé,-21.279779,55.365753,false,3,100
28, Super U Etang Salé,22 Rue Pere Van Berlo 97427 L' Étang-Salé,-21.265831,55.366612,false,4,7
29, TotalEnergies Piscine,82 Rue Charles Baudelaire 97430 Le Tampon,-21.257457,55.503491,false,1,22
30, Engen Les Avirons Hager,82 avenue du Général de Gaulle 97424 Les Avirons,-21.2441,55.33345,false,1,22
31, Saint-Leu Rue du Pressoir,5 Rue du Pressoir 97436 Saint-Leu,-21.2188338,55.30042911,false,4,7
32, E.Leclerc Piton-Saint-Leu,Rue Du Moulin 97424 Saint-Leu,-21.21755,55.30127614,false,8,22
33, Engen Plaine-des-Cafres avec partenariat,27ème KM - RN3 97418 La-plaine-des-Cafres,-21.204,55.5726,false,1,22
34, Saint-Leu Rue du trésor,1 Rue Du Trésor 97436 Saint-Leu,-21.168965,55.288081,false,1,7
35, Engen Cilaos avec partenariat,Rue des Trois Mares 97413 Cilaos,-21.1373,55.4741,false,1,7
36, Boulodrome - Plaine des Palmistes,198 Rue De La République 97431 La Plaine-des-Palmistes,-21.1329182,55.63067564,false,2,22
37, TotalEnergies Tamarins,Route des Tamarins 97422 La Saline Les Hauts,-21.0889,55.257,false,2,22
38, Engen Lagon avec partenariat,Route du Trou d'Eau 97434 Saint-Gilles-les-Bains,-21.0828,55.2307,false,1,22
39, Engen Saint-Benoît Bras-Fusil DELTA,11 RN3 97470 Saint-Benoît,-21.0522,55.7149,false,3,22
40, Engen L'Eperon - Saint-Paul IES,2 rue Terrain-l'avion 97460 Saint-Paul,-21.0427,55.25128,false,2,22
41, TotalEnergies Théâtre,Route du Théâtre 97434 Saint-Gilles les Bains,-21.0401,55.2237,false,1,50
42, Engen Le Guillaume avec partenariat,RD7 97423 Le Guillaume,-21.04,55.304,false,1,7
43, TotalEnergies Saint-Benoit,Avenue Jean Jaurès 97470 Saint-Benoit,-21.0381,55.7171,false,1,22
44, Saint-Benoît Centre commercial Beaulieu,18 ter chemin Goyaves 97470 Saint-Benoît,-21.033494,55.70402909,false,2,22
45, TotalEnergies Bras-Panon,N2002 97412 Bras-Panon,-20.9961,55.6787,false,1,22
46, Engen La Plaine - Saint-Paul IES,Rue Frédéric Payet 97460 Saint-Paul,-20.9791,55.31783,false,2,22
47, Super U - Saint André,200 Rue Du Lycée 97440 Saint-André,-20.9630462,55.65178355,false,4,24
48, TotalEnergies Moulin Joli,Avenue de la Palestine / ZAC Moulin Joli 97419 La Possession,-20.9621,55.3261,false,1,22
49, Atlas Saint André,10 Chemin Lefaguyes 97440 Saint-André,-20.961651,55.660558,false,4,24
50, TotalEnergies Saint-André,Avenue Ile de France 97440 Saint-André,-20.9511,55.6487,false,1,50
51, TotalEnergies ZAC 2000,N1 97420 Le Port,-20.9499,55.3191,false,1,50
52, EASYPLUG SEMIR LE PORT,16 rue Claude Chappe Le Port 97420 La Reunion,-20.949535369873047,55.3159294128418,false,1,22.08
53, Le Port Renault,15 rue Charles Darwin Zac 2000 97407 Le Port,-20.9455,55.3183,false,2,22
54, Le Port Avenue Lénine Parking Oasis 4ème étage,30 Avenue Lénine 97420 Le Port,-20.9435549,55.30034399,false,3,22
55, Engen Oasis - Le Port Hager,89 rue du Général de Gaulle 97420 Le Port,-20.9429,55.29748,false,1,22
56, Engen La Possession IES,96 rue Mahatma Ghandi 97419 La Possession,-20.9426,55.3292,false,2,22
57, TotalEnergies Cambuston,112 Route de Cambuston 97440 Saint-André,-20.9323,55.6423,false,1,22
58, Sainte-Suzanne Centre Commercial Grand Est P2,27 Avenue Mahatma Gandhi 97441 Sainte-Suzanne,-20.929436,55.6343988,false,4,22
59, Sainte-Suzanne Centre Commercial Grand Est P1,27 Avenue Mahatma Gandhi 97441 Sainte-Suzanne,-20.9292757,55.632901,false,2,22
60, Speedy Réunion Sainte Suzanne,4 avenue Mahatma Gandhi 97441 Sainte-Suzanne,-20.9288,55.6346,false,2,11
61, Engen Sainte-Marie Beauséjour IES,Rue Fleur de Jade 97438 Sainte-Marie,-20.9172,55.5298,false,2,24
62, Sainte Suzanne Burger King La Marine,4e Rue Des Pêcheurs 97441 Sainte-Suzanne,-20.914099,55.618326,false,4,22
63, LM - Le port (ile de la Réunion),43 Rue Michel Ange Sainte-Marie 97438 La Réunion,-20.901617,55.51791,false,10,7.36
64, TotalEnergies Bd Sud,2 rue de la Guadeloupe 97490 Sainte-Clotilde,-20.9015,55.49691,false,2,50
65, Saint-Denis  Rue du stade de l’est,5 Rue Du Stade De L'est 97490 Saint-Denis,-20.898202,55.50175,false,6,22
66, TotalEnergies Ste-Marie-les-Cafés,N2 97438 Sainte-Marie,-20.8982,55.5675,false,2,22
67, Le Port Caillé Automobiles,1 Rue Edouard Manes 97490 Saint-Denis,-20.895464,55.495491,false,8,22
68, Sainte-Clotilde Mr Bricolage,19 Rue Lislet Geoffroy 97490 Sainte-Clotilde,-20.8949185,55.4984624,false,2,22
69, Société Marchande de Carburant Saint-Denis,18 Boulevard Notre-Dame de la Trinité 97400 Saint-Denis,-20.8928222,55.46482086,false,1,22
70, Engen Chaudron - Saint-Denis Hager,11 rue Roger Payet 97490 Saint-Denis,-20.8928,55.4886,false,1,22
71, Sainte-Clotilde Centre Commercial Grand Nord,75 rue du karting 97490 Ste-Clotilde,-20.8906,55.5002,false,6,22
72, Saint-Denis Renault,11 boulevard du Chaudron 97400 Saint-Denis,-20.8901,55.4906,false,4,22
73, TotalEnergies Butor,Rue Léopold Rambaud 97490 Sainte-Clotilde,-20.8856,55.4701,false,1,22
74, LS PROXI TARAVAO,8 Terre Vaiameamea Afaahiti Taravao 98719 TAIARAPU EST,-17.7426183,-149.319334,false,2,22
75, Paea LS TEHITI 1,PK20.5 côté montagne Tiapa 98711 Tahiti - Paea,-17.7401472,-149.57666,false,2,22
76, PK12,8 côté Montagne Punavai 98717 PUNAAUIA Tah,-17.6231738,-149.613629,false,2,22
77, PK10,5 coté montagne 98717 PUNAAUIA Tahiti 98717 Punaauia,-17.600917,-149.61231,false,2,22
78, Moorea Salvastore,PK31 côté montagne Haapiti 98728 MOOREA,-17.5275527,-149.90543,false,2,22
79, PK4,PK45 côté montagne 98701 ARUE Tahiti 98701 ARUE,-17.5252859,-149.529006,false,2,22
80, Temae,Temae 98728 Moorea,-17.4800938,-149.775508,false,2,22
81, Peugeot NOMBLOT ,1196 AV de l'Europe 69400 Villefranche-sur-Saône,0.0,0.0,false,1,0.0
82, Grenade,Rue Chaupy 31330 Grenade,3.7682,1.29456,false,2,18
83, Hôtel La Marmotte, Route de Matoury,4.846775,-52.33534,false,1,22
84, Argos,ZI Degrad des Cannes ,4.8580774,-52.27712,false,2,22
85, VOLKWAGEN,Cours de Dion bouton 30900 NIMES,4.858677,52.3406297,false,4,22
86, La Chaumière,Chemin de la Chaumière,4.8792952,-52.36621,false,1,22
87, Cayenne Citeos,4 Rue Des Lucioles 97300 Cayenne,4.903192,-52.31936,false,2,22
88, Maire de Remire-Montjoly,IMP Mariéma 97354 Remire Montjoly,4.9046378,-52.27651,false,2,22
89, Jo Froid ,Route de Rémire,4.909545,-52.272843,false,2,22
90, MIDAS,2788 Route de la Madeleine 97300 Cayenne,4.909708809721746,-52.32188977802357,false,1,22
91, Agence 973,21 bis rue du 18 et 22 juin 1962 97300 Cayenne,4.9351181,-52.32731,false,1,22
92, Saint Adrien,Hôpital Privé St Adrien 97300 Cayenne,4.938339,-52.305634,false,2,22
93, Le chill,25 Allée du Roche 97223 Le Diamant,14.472874,-61.04232,false,2,22
94, 972 - RIVIERE PILOTE MARCHE,Marché de rivière Pilote - ,14.486405978847023,-60.902208073487955,false,2,21
95, 972 - SAINT ESPRIT,Rue Schoelcher 97270 Saint-Esprit,14.560713873777255,-60.93685837866524,false,2,22
96, Hôtel B&B,Rue Cadastre - Zac Étang Z'Abricots 97200 Fort-de-France,14.59493306,-61.04633536,false,6,22
97, Digicel-Publique,Oasis Bois Rouge 97224 Ducos,14.601781,-60.972756,false,2,22
98, Orange Pointe de Grives,ZAC Etang Zabricot 97234 Fort-de-France,14.603169,-61.04474,false,3,22
99, Socanparc - Pointe Simon,Boulevard Allègre 97200 Fort-de-France,14.60317,-61.07342,false,2,22
100, SEEN La Lézarde,Groupe SEEN  ZI la Lezarde 97232 Le Lamentin,14.604876,-61.00997,false,2,22
101, 972 -CASINO BATELIERE PLAZZA,QUARTIER BATELIERE RUE DES ALIZES,14.607158013009274,-61.09407341836829,false,4,22
102, Colibri,49 Rue EMMANUEL COURANT 97232 Le Lamentin,14.607184,-61.00386,false,2,22
103, Diet Vert Dillon,350 Av. Antoine Vitez Fort-de-France 97200,14.608132,-61.04941,false,1,22
104, Socanparc - Lafcadio,1505 rue du pavé 97200 Fort-de-France,14.608331,-61.06751,false,2,22
105, Mr Bricolage Petit Manoir,La Plaine Petit Manoir Le Lamentin 97232 Martinique,14.609692,-60.99684,false,2,22
106, Centre Auto,ZI PLACE D'ARMES 97232 Le Lamentin,14.612948,-60.99128,false,4,22
107, Jambette,ZONE DE GROS LA JAMBETTE 97232 LE LAMENTIN,14.614933,-61.03312,false,2,22
108, Simar Les Cycas,Résidence Les Cycas Sainte Catherine (CLUNY) 97200 Fort de France,14.615527,-61.08122,false,1,22
109, BUT Acajou,ZI les mangles 97232 Le Lamentin,14.615813,-61.027682,false,4,22
110, Norauto - Le Lamentin - 972 - 22kW,ZI Les mangles acajou 97232 ,14.616381,-61.0238,false,2,22
111, Sodiva - Parking client Citroen - 972 - 22kW,Lotissement Acajou Californie,14.61776,-61.02603,false,2,22
112, Antilles Téléphone,5 route de basse gondeau ,14.62847996,-61.0255406,false,2,22
113, Orange OGC,5 Zone d'activite de bois carre 97232 Le Lamentin,14.631557,-60.99089,false,2,22
114, Case-Pilote Les Hauts de Maniba,Les Hauts De Maniba 97222 Case-Pilote,14.650675,-61.139421,false,2,22
115, 972 - SAINT JOSEPH,Rue Schoëlcher 97212 Saint-Joseph,14.670001347489613,-61.0396036414057,false,2,22
116, Petibonum,lieu dit le coin 97221 Le Carbet,14.697624,-61.18036,false,2,22
117, Carrefour Market Morne Rouge,Rue Marcel Bouquety ,14.772175,-61.13439,false,2,22
118, Mairie du Prêcheur,Le Bourg 97250 ,14.8023925,-61.2253515,false,2,22
119, Koud'pouss,Rue PRINCIPALE 97225 Le Marigot,14.813607,-61.02208,false,2,22
120, Mc Donald's Basse Terre,358 97100 Av. de l'Abbé Grégoire Basse-Terre Guadeloupe,15.999101989340252,-61.72048039949465,false,2,22.0
121, Mc Donald's Basse Terre,358 97100 Av. de l'Abbé Grégoire Basse-Terre Guadeloupe,16.0,-61.72,false,2,22.0
122, Bananes vertes ,Imp. des Gardenias Saint-Claude 97120 Guadeloupe,16.01,-61.41,false,2,7.0
123, SEDRFGHJKL,1 RDFGHJKL,16.03,-61.69,false,2,22.0
124, ETS POMMEZ,Parc d'activité de La Lézarde ,16.2,-61.61,false,2,22.00
125, Fitness park Jarry,Boulevard du Marquisat de houel,16.24,-61.56,false,2,22.0
126, Baie Mahaut Rue Henri Becquerel,26 rue Henri Becquerel 97122 Baie Mahault,16.24180386,-61.5681025,false,1,22
127, Destreland boulevard de Destrellan,Boulevard De Destrellan 97122 Baie-Mahault,16.25229414,-61.5892723,false,8,22
128, Carrefour Grand-Camp Les Abymes,rue Gutenberg ZAC de Grand-Camp 97139 Les Abymes,16.25249499,-61.5413194,false,2,22
129, Carrefour Saint-François ZAC de Pradel,Route Du Moule 97118 Pradel Saint-François,16.25790761,-61.2751846,false,4,22
130, Bebe 9 Abymes,RN5 Petit Pérou Les Abymes 97139 Guadeloupe,16.26,-61.52,false,2,22.00
131, BAYEUX,Boulevard Winston Churchill 14400 BAYEUX,29.29117,0.14164,false,2,50
132, Ace Hôtel Villabé,1 Rte de Villoison 91100 Villabé,35.895,-5.93,False,3,22
133, CC Sud Corse - Pianotolli,Viagenti 20131 Pianottoli-Caldarello,41.492517,9.055857,false,2,22.08
134, Avis Location Figari,Aeroport De 20114 Figari,41.498469,9.09896,false,6,22.08
135, Hôtel Moby Dick Porto-Vecchio,Lieu Dit Santa Giulia 20137 Porto-Vecchio,41.524884,9.271479,false,6,22.08
136, Hôtel Castell'Verde Porto-Vecchio,Ld Santa Giulia 20137 Porto-Vecchio,41.535,9.269352,false,6,22.08
137, CC Sud Corse - Santa Catalina,Parcaghju Santa Catalina 20137 Porto-Vecchio,41.586926,9.275711,false,2,22.08
138, HOTEL LE TILBURY,1 rue du general leclerc 20137 porto-vecchio,41.5930127,9.2785984,false,1,11.04
139, CC Sud Corse - Stade Claude Papi,Stade Claude Papi Avenue de Bastia 20137 Porto-Vecchio,41.599468,9.275828,false,2,22.08
140, Porto Vecchio Balesi Automobiles,La poretta RN198 20137 Porto-Vecchio,41.60411861,9.27735034,false,2,100
141, Géant Casino - Porto Vecchio,Rue Henri Frenay 20137 Porto-Vecchio,41.605164,9.278095,false,2,7.36
142, Les pavillons du Belvedere Porto Vecchio,Pezza Cardo 20137 Porto Vecchio,41.612646,9.298676,false,4,7.36
143, ESSO DIGIACOMI et Fils,Lieu-dit San Giuseppu 20110 PROPRIANO,41.670601,8.9133,false,2,43.00
144, Complexe Galaxy Lecci,Mulinaccio 20137 Lecci,41.672596,9.30201,false,4,22.08
145, CC Sud Corse - Lecci,Office de tourisme 20137 Lecci,41.680351,9.317887,false,2,22.08
146, Hôtel Le Pinarello,Plage de Pinarello Zonza,41.6820949,9.3749664,false,2,22
147, Ste Lucie de Porto-Vecchio Zonza,Pontone 20124 Zonza,41.6932,9.33588,false,2,22
148, Hôtel Maquis et Mer,Via di u Commandanti Poli 20145 Sari Solenzara,41.856361,9.399713,false,2,22.08
149, KALLISTE RIVE SUD,Route de MOLINI 20166 Albitreccia,41.85874031254947,8.7970384,false,1,11.04
150, IN-GEO Vito,Relais Benista Carburants Seruta 20166 porticcio,41.907501,8.82367,false,2,3.68
151, Ajaccio Résidence  Les Calanques,52 Route Des Sanguinaires 20000 Ajaccio,41.908496,8.657465,false,4,22
152, Résidence les calanques,52 Rte des Sanguinaires 20000 Ajaccio,41.908579309038004,8.657888301758055,FALSE,8,22
153, Hotel dolce vita,51 Route Des Iles Sanguinaires,41.90917768392654,8.639024184472166,false,2,7.4
154, Ajaccio Hôtel Dolce Vita,51 Route Des Sanguinaires 20000 Ajaccio,41.909315,8.639236,false,2,7
155, Ajaccio - Place Miot,Place Miot 20000 Ajaccio,41.914243,8.729369,false,2,7.36
156, Ajaccio - Boulevard Lantivy,6 Boulevard Lantivy 20000 Ajaccio,41.916681,8.737738,false,2,7.36
157, Ajaccio - Parking Public Diamant,2 Avenue Eugène Macchini 20000 Ajaccio,41.9179,8.73686,false,2,7.36
158, Avis Location Ajaccio,Aeroport Napoleon Bonaparte 20090 Ajaccio,41.920296,8.793199,false,8,22.08
159, Bastelicaccia Station Vito,Suaralta 20169 Bastelicaccia,41.9234,8.82486,false,2,50
160, Parasol Ajaccio,Parking ORNANO 20090 Ajaccio,41.928902,8.73999,false,9,22.08
161, Ajaccio - Chemin de Loretto,Chemin de Loretto 20090 Ajaccio,41.93042,8.732313,false,2,7.36
162, Ajaccio SAS DCL,Z.I du Vazzio 20900 Ajaccio,41.93261788,8.79055845,false,2,22
163, Courtepaille Ajaccio,20 Boulevard Georges Pompidou 20900 Ajaccio,41.932807,8.757932,false,2,22.08
164, Best Western Ajaccio,20 Boulevard Georges Pompidou 20090 Ajaccio,41.93308,8.75702,false,8,7.36
165, Ajaccio - Les Salines,Rue François Pietri 20090 Ajaccio,41.935176,8.751971,false,2,7.36
166, Ajaccio - Le Port,Boulevard Sebastianu Costa 20000 Ajaccio,41.941442,8.746823,false,2,7.36
167, CARREFOUR AJACCIO,Chem. du Finosello 20000 Ajaccio France,41.94325812908591,8.746361669308984,false,2,11.04
168, Ellipse Ajaccio,Rue des Magnolias 20090 Ajaccio,41.945632,8.755878,false,2,22.08
169, Ajaccio Espace Elec,Lieu-dit Stiletto Bretelle de Géant Casino 2 20090 Ajaccio,41.94692817,8.76546431,false,1,22
170, Mazda - Ajaccio - 22kW AC ,Route de Mezzavia 20000 Ajaccio,41.947088,8.763026,false,1,22
171, Géant Casino - Mezzavia,La Rocade Route de Mezzavia 20167 Ajaccio,41.949402,8.77721,false,4,22.08
172, LM - Ajaccio (magasin 293),6 Route de Mezzavia 20090 Ajaccio,41.9506,8.77347,false,6,22.08
173, Ajaccio - Parking Public - Mezzavia,Parking de Mezzavia 20090 Ajaccio,41.951808,8.777078,false,2,7.36
174, JLR BBC Ajaccio,1 RN 194 20167 Mezzavia,41.952599,8.78786,false,4,7.36
175, Peugeot Ajaccio,lieu-dit Funtana Secca  RN 194 Route de Mezzavia 20167 Sarrola-Carcopino,41.953035,8.78882,false,5,22.08
176, Sarrola Carcopino,National 193 Sarrola 20167,41.955503,8.798435,false,2,22
177, Dlmc - Sarrola Carcopino,T20 20167 Sarrola-Carcopino,41.959275,8.809924,false,2,22.08
178, Afa Espace Elec Baleone,Michel Ange 20167 Afa,41.95966708,8.8048678,false,2,22
179, Mairie d'Afa,Mairie d'Afa Le Village 20167 AFA,41.983815,8.797071,false,2,22.08
180, Camping Arinella,Route de la mer Brushetto - 20240 Ghisonaccia,41.995246,9.445071,false,2,22
181, CORSE TRAVAUX ALERIA - EUROVIA,R.T 50 20270 ALERIA,42.113244,9.507518,false,2,7.36
182, Aleria La Cave d'Aleria,Rue Du Lustincone 20270 Aléria,42.11461946,9.55017662,false,4,22
183, ESSO LE RELAIS DE LA PLAINE,RT 10 - Cateraghju 20270 ALERIA,42.1152,9.51351,false,2,44.00
184, Aléria Domaine de Riva Bella SPA,Linguizzetta FR Route de Riva Bella 20270 Aléria,42.157101,9.553523,false,2,22
185, Aléria Domaine de Riva Bella,Linguizzetta FR Route de Riva Bella 20270 Aléria,42.160753,9.552278,false,4,22
186, Hôtel des deux Sorru,D23 20125 Poggiolo,42.173277,8.887103,false,2,7.36
187, Bravone Domaine de Bagheera,Chemin Diccepone-Bagheera 20230 Bravone,42.21474029,9.55516881,false,6,22
188, E.Leclerc San Giuliano,San-Giuliano 20230 Alistro,42.26291493,9.5473872,false,4,22
189, Corte Espace Elec,Lergie 20250 Corte,42.29943501,9.1708877,false,1,22
190, Géant Casino - Corte,Av. du 9 Septembre 20250 Corte,42.301294,9.158238,false,2,7.36
191, Eurotyre Corte,Terre Plein De La Gare Route Nationale 20250 Corte,42.302745,9.159567,false,1,50.00
192, Relais Santa Maria Lieu dit Pentone Corte,Pentone 20250 Corte,42.3161558,9.1586584,false,2,22
193, DOMAINE DE FALGOS ,66260 Saint-Laurent-de-Cerdans,42.37,2.58,false,4,12
194, SAINT LAURENT DE CERDANS - Place Gabriel Péri, Place Gabriel Péri  SAINT LAURENT DE CERDANS,42.385314,2.611636,FALSE,2,22
195, SAINT LAURENT DE CERDANS - Place Gabriel Péri,Place Gabriel Péri,42.38531494140625,2.61163592338562,false,2,3.7
196, Station Vito Poggio Mezzana,Station Vito 20230 Poggio-Mezzana,42.40082,9.530789,false,2,22.08
197, BOURG MADAME - Place De La Mairie,Place De La Mairie,42.4340934753418,1.9450269937515259,false,2,22.0
198, BOURG MADAME - Place De La Mairie,BOURG MADAME - Place De La Mairie,42.434095,1.945027,FALSE,2,22
199, CERBERES - Avenue Du General De Gaulles,CERBERES - Avenue Du General De Gaulles,42.4414319,3.1654519,FALSE,2,22
200, CERBERES - Avenue Du General De Gaulles,Avenue Du General De Gaulles,42.44143295288086,3.165451765060425,false,2,22.0
201, E.Leclerc Folelli,route nationale 198 20213 Folelli,42.44829656,9.5057343,false,2,22
202, F.B Automobiles,Lieu dit Taverna 20218 Piedigriggio,42.45,9.2,false,2,22
203, Piedigriggio FB Automobiles,Lieu Dit Taverna 20218 Piedigriggio,42.45139658,9.19972481,false,2,22
204, ARLES SUR TECH - Carrer Del 14 Juliol,ARLES SUR TECH - Carrer Del 14 Juliol,42.457564,2.636505,FALSE,2,22
205, ARLES SUR TECH - Carrer Del 14 Juliol,Carrer Del 14 Juliol,42.45756530761719,2.636504888534546,false,2,22
206, SAILLAGOUSE - Rue Des Sports,SAILLAGOUSE - Rue Des Sports,42.457663,2.037937,FALSE,2,22
207, SAILLAGOUSE - Rue Des Sports,Rue De  Sports,42.457664489746094,2.0379369258880615,false,2,22
208, ESSO LE RELAIS DE SAN PEDRONE,RT20 20218 PONTE-LECCIA,42.4604,9.20708,false,2,44.00
209, UR - Rue De Brangoly,Rue De Brangoly,42.46239471435547,1.9366990327835083,false,2,22.0
210, UR - Rue De Brangoly,UR - Rue De Brangoly,42.462396,1.936699,FALSE,2,22
211, AMELIE LES BAINS - Avenue Du Huit Mai 1945 - D115,Avenue Du Huit Mai 1945 - D115,42.473140716552734,2.6716949939727783,false,2,3.7
212, AMELIE LES BAINS - Avenue Du Huit Mai 1945 - D115,AMELIE LES BAINS - Avenue Du Huit Mai 1945 - D115,42.473142,2.671695,FALSE,2,22
213, EYNE - 54-58 Place De L'Europe,Place De L'Europe,42.47579574584961,2.1018331050872803,false,2,22.0
214, EYNE - 54-58 Place De L'Europe,EYNE - 54-58 Place De L'Europe,42.475796,2.101833,FALSE,2,22
215, Morosaglia Sarl In Terra Corsa,Lieu dit Baccario - route de Calvi 20218 Morosaglia,42.477,9.20069,false,2,22
216, BANYULS SUR MER - Espace Méditerranée,Espace Méditerranée,42.48095703125,3.1330249309539795,false,1,43.0
217, BANYULS SUR MER - Espace Méditerranée,BANYULS SUR MER - Espace Méditerranée,42.480958,3.133025,FALSE,1,50
218, BANYULS SUR MER - Rue Saint Sebastien,Rue Saint Sebastien,42.48154067993164,3.126338005065918,false,2,22.0
219, BANYULS SUR MER - Rue Saint Sebastien,BANYULS SUR MER - Rue Saint Sebastien,42.481541,3.126338,FALSE,2,22
220, CERET - Rue Des Porteilles,Rue Des Porteilles,42.48519515991211,2.746410369873047,false,2,22.0
221, CERET - Rue Des Porteilles,CERET - Rue Des Porteilles,42.4851966,2.7464104,FALSE,2,22
222, DORRES - Carretera De Las Escaldes,DORRES - Carretera De Las Escaldes,42.487135,1.945134,FALSE,2,22
223, DORRES - Carretera De Las Escaldes,Carretera De Las Escaldes,42.48713684082031,1.9451340436935425,false,2,3.7
224, MAUREILLAS - Route De Las Illas,MAUREILLAS - Route De Las Illas,42.489883,2.809221,FALSE,2,22
225, MAUREILLAS - Route De Las Illas,Route De Las Illas,42.48988342285156,2.809221029281616,false,2,22.0
226, SAINT-PIERRE-DELS-FORCATS - 50-54Avenue Jean Moulin,50-54Avenue Jean Moulin,42.49365997314453,2.118786096572876,false,2,22.0
227, SAINT-PIERRE-DELS-FORCATS - 50-54Avenue Jean Moulin,SAINT-PIERRE-DELS-FORCATS - 50-54Avenue Jean Moulin,42.49366,2.118786,FALSE,2,22
228, Mr. Bricolage Ceret (66),4 Rue Sant Guilhem,42.5011873,2.7592754,False,3,50
229, FONT-ROMEU  - Avenue D'Espagne,FONT-ROMEU  - Avenue D'Espagne,42.504333,2.037674,FALSE,2,22
230, FONT-ROMEU  - Avenue D'Espagne,Avenue D'Espagne,42.50433349609375,2.0376739501953125,false,2,22.0
231, Restaurant Accendi Pipa,RN 193 Lieu-dit Accendi Pipa 20252 Campitello,42.50669575,9.31865954,false,2,22
232, SAINT JEAN PLA DE CORTS - Square Guy Male,Square Guy Male,42.51167678833008,2.790800094604492,false,2,22.0
233, SAINT JEAN PLA DE CORTS - Square Guy Male,SAINT JEAN PLA DE CORTS - Square Guy Male,42.511678,2.7908,FALSE,2,22
234, BOLQUERE - Pla De La Creu,Pla De La Creu,42.515384674072266,2.0623319149017334,false,2,22.0
235, BOLQUERE - Pla De La Creu,BOLQUERE - Pla De La Creu,42.515386,2.062332,FALSE,2,22
236, MONTESQUIEU DES ALBERES - Impasse De La Marinade,Impasse De La Marinade,42.51927185058594,2.8798770904541016,false,2,18.0
237, MONTESQUIEU DES ALBERES - Impasse De La Marinade,MONTESQUIEU DES ALBERES - Impasse De La Marinade,42.519273,2.879877,FALSE,2,18
238, COLLIOURE - Place Du 8 Mai 1945,Place Du 8 Mai 1945,42.52606201171875,3.0834240913391113,false,2,22.0
239, COLLIOURE - Place Du 8 Mai 1945,COLLIOURE - Place Du 8 Mai 1945,42.526063,3.083424,FALSE,4,22
240, LE BOULOU - Rue Du Souvenir Français,LE BOULOU - Rue Du Souvenir Français,42.526431,2.832321,FALSE,2,22
