id,name,address,lat,lon,station_deux_roues,nbre_pdc,puissance_nominale
4129, D113 & Chem. de la Pourranque Thyssenkrupp S,D113 & Chem. de la Pourranque Thyssenkrupp S.A.S 13170 LES PENNES MIRABEAU,43.4164438,5.2980369,0,11,22
4130, D2007,11 Rue du Pont V 76600 Le Havre,49.483216,0.15306,false,3,22
4131, D2008,11 Rue du Pont V 76600 Le Havre,49.48322,0.153177,false,3,1.7
4132, D2009,232 Rue Édouard Delamare Deboutteville 76160 Saint-Martin-du-Vivier,49.486737,1.145726,false,3,1.7
4133, DACIA BEAURAINS,1 RUE DES PAQUERETTES,50.2659007,2.7997062,0,2,14
4134, DACIA RONCQ,53 RUE DU DRONCKAERT,50.7396999,3.1315408,0,2,22
4135, DAINVILLE - allée du 8 mai 1945,DAINVILLE - allée du 8 mai 1945,50.282616,2.730408,FALSE,2,22
4136, DAINVILLE - allée du 8 mai 1945,allée du 8 mai 1945,50.282615661621094,2.730407953262329,false,2,22.0
4137, DALTONER CHERBOURG,2300 Les Rouges Terres 50470 Cherbourg-en-Cotentin,49.61,-1.6,false,2,22
4138, DALUIS - PARKING GARE,LA SALETTE,44.026512,6.81205,false,2,22000
4139, DAMAZAN - AVENUE DE LA CONFLUENCE,AVENUE DE LA CONFLUENCE,44.290688,0.267636,false,3,150000
4140, DAMAZAN - PARKING COVOITURAGE,PARKING COVOITURAGE,44.286812,0.270507,false,2,22000
4141, DAMAZAN - SALLE DES FETES,SALLE DES FÊTES,44.291206,0.274231,false,2,22000
4142, DAMIGNY - Rue Lazare Carnot,Rue Lazare Carnot,48.44809341430664,0.0822473019361496,false,1,22
4143, DAMMARTIN-EN-SERVE - Allee Des Tournesol,DAMMARTIN-EN-SERVE - Allee Des Tournesol,48.9010139,1.6225278,FALSE,2,22
4144, DAMMARTIN-EN-SERVE - Allee Des Tournesol,Allee Des Tournesol,48.9010124206543,1.622527837753296,false,2,3.7
4145, DAOULAS-RUE DE LA RIVE,RUE DE LA RIVE,48.361095,-4.262154,false,2,22000
4146, DAR01 - M6 - PORTE DE LYON,PLACE DE LA PORTE DE LYON,45.8205,4.760909,false,2,50000
4147, DARDILLY PORTE DE LYON,1 AVENUE DE LA PORTE DE LYON 69570 DARDILLY,45.82169,4.762575,0,1,22
4148, DARNETAL - Place du General de Gaulle,DARNETAL - Place du General de Gaulle,49.440618,1.144492,FALSE,2,22
4149, DAUMAZAN SUR ARIZE - Place De La Bascule,DAUMAZAN SUR ARIZE - Place De La Bascule,43.14411,1.308292,FALSE,2,22
4150, DAUMAZAN SUR ARIZE - Place De La Bascule,Place De La Bascule,43.14411163330078,1.308292031288147,false,2,3.7
4151, DAUSSE - PLACE DU 8 MAI 1945,PLACE DU 8 MAI 1945,44.38361,0.890833,false,2,22000
4152, DAUTIER - VELIZY-VILLACOUBLAY,DAUTIER - VELIZY-VILLACOUBLAY,48.780621,2.210091,FALSE,6,7
4153, DAX - HOPITAL,HOPITAL,43.711033,-1.041901,false,4,4000
4154, DAX - PARKING DE LA TANNERIE,PARKING DE LA TANNERIE,43.714935,-1.053255,false,4,50000
4155, DAX - PLACE CAMILLE BOUVET,PLACE CAMILLE BOUVET,43.708969,-1.055476,false,2,22000
4156, DAX - PLACE DE LA CHALOSSE,PLACE DE LA CHALOSSE,43.707176,-1.040466,false,2,22000
4157, DAX - PLACE DE LA TORTE- RUE JOSEPH DE LAURENS,PLACE DE LA TORTE- RUE JOSEPH DE LAURENS,43.695694,-1.052169,false,4,4000
4158, DAX - PLACE ST PIERRE,PLACE ST PIERRE,43.709187,-1.049525,false,4,4000
4159, DAX - QUARTIER DU SABLAR,QUARTIER DU SABLAR,43.713142,-1.0557,false,2,22000
4160, DAX - RUE DE TERCIS,RUE DE TERCIS,43.698608,-1.066157,false,2,22000
4161, DEC01 - TOBOGGAN,PARKING NORD DU TOBOGGAN,45.769151,4.955587,false,2,7000
4162, DEC02 - ESPLANADE,ANGLE AVENUE JEAN JAURÈS-ROUTE DE JONAGE,45.772192,4.976542,false,2,24000
4163, DEC03 - EUREXPO - SEPT CHEMINS,RUE ELISÉE RECLUS,45.74728,4.936937,false,2,50000
4164, DECAZEVILLE - Avenue Du 10 Août Place Cabrol,DECAZEVILLE - Avenue Du 10 Août Place Cabrol,44.558829,2.25647,FALSE,1,50
4165, DECAZEVILLE - Avenue Du 10 Août Place Cabrol,Avenue Du 10 Août Place Cabrol,44.55883026123047,2.256469964981079,false,1,50.0
4166, DECHY - Centre Hospitalier,Centre Hospitalier,50.336910247802734,3.1003620624542236,false,2,3.7
4167, DECHY - Parc d'activités du LUC,DECHY - Parc d'activités du LUC,50.346352,3.116429,FALSE,1,50
4168, DECHY - Parc d'activités du LUC,Parc d'activités du LUC,50.346351623535156,3.116429090499878,false,1,50.0
4169, DECHY - rue Léon Gambetta,DECHY - rue Léon Gambetta,50.353535,3.125835,FALSE,2,22
4170, DECHY - rue Léon Gambetta,rue Léon Gambetta,50.35353469848633,3.1258349418640137,false,2,3.7
4171, DEGAGNAC - Garage,DEGAGNAC - Garage,44.664793,1.312516,FALSE,2,36
4172, DEGAGNAC - Garage,Garage,44.664791107177734,1.3125159740447998,false,2,36.0
4173, DEGRES CELCIUS,1 RUE DE LA BRIQUETTERIE piscop,49.0483698,2.4969902,false,4,22
4174, DELETTES - Rue du centre,DELETTES - Rue du centre,50.619774,2.212831,FALSE,2,22
4175, DELETTES - Rue du centre,Rue du centre,50.619773864746094,2.2128310203552246,false,2,3.7
4176, DENGUIN - PLACE DE LA MAIRIE,PLACE DE LA MAIRIE ,43.361061,-0.510176,false,2,22000
4177, DESENFANS,RUE DE LA COUTURE,50.6535398,3.1176181,0,2,22
4178, DESENFANS CAMBRAI,ROUTE DE BAPAUME,50.1754619,3.2026184999999,0,6,22
4179, DESENFANS GOUSAINVILLE,2 Rue Robert Moinon,49.0202152,2.4541187,0,2,22
4180, DEVILLE LES ROUEN - Place du Marché,DEVILLE LES ROUEN - Place du Marché,49.469096,1.050759,FALSE,2,22
4181, DEÛLÉMONT - Rue des Processions,DEÛLÉMONT - Rue des Processions,50.735119,2.945258,FALSE,2,18
4182, DEÛLÉMONT - Rue des Processions,Rue des Processions,50.7351188659668,2.9452579021453857,false,2,18.0
4183, DIEPPE - Hôtel de Ville,DIEPPE - Hôtel de Ville,49.9231,1.07598,FALSE,14,22
4184, DIEPPE - Hôtel de Ville,Boulevard Marechal Joffre,49.923099517822266,1.0759799480438232,false,14,3.7
4185, DIEPPE - La Barre, Rue Claude Groulard 76200 DIEPPE,49.923523,1.074874,FALSE,2,7
4186, DIEPPE - La Barre,Rue Claude Groulard,49.92352294921875,1.0748740434646606,false,2,7
4187, DIEVAL - Rue du 8 Mai 1945, Rue du 8 Mai 1945 62460 DIEVAL,50.435802,2.450551,FALSE,2,36
4188, DIEVAL - Rue du 8 Mai 1945,Rue du 8 Mai 1945,50.4358024597168,2.4505510330200195,false,2,50.0
4189, DIGNAC - PARKING COMMUNAL,PARKING COMMUNAL,45.557682,0.277132,false,2,22000
4190, DIJON - Rue Hoche,Rue Hoche,47.3208162,5.0227809,false,2,0
4191, DINAN-PARKING RUE DESROYER,PARKING RUE DEROYER,48.4561,-2.0562,false,2,22000
4192, DINAN-PLACE DUGUESCLIN,PLACE DUGUESCLIN,48.450901,-2.0441,false,2,22000
4193, DINARD - PARKING DU COSEC, PARKING DU COSEC,48.623768,-2.066189,false,2,22000
4194, DINARD - PARKING DU PORT BRETON, PARKING DU PORT BRETON,48.622112,-2.054874,false,2,22000
4195, DINARD - RUE RAPHAEL VEIL  PARKING DES HALLES, RUE RAPHAËL VEÏL PARKING DES HALLES,48.631416,-2.058255,false,2,22000
4196, DINEAULT-PLACE DE LEGLISE,PLACE DE LÉGLISE,48.219227,-4.165494,false,2,22000
4197, DIRINON-PLACE FRANCOIS-MARIE COATALEM,PLACE FRANÇOIS-MARIE COATALEM,48.397804,-4.270626,false,2,22000
4198, DIVION - rue Pasteur, Rue Pasteur 62460 DIVION,50.470838,2.498771,FALSE,2,22
4199, DIVION - rue Pasteur,Rue Pasteur,50.4708366394043,2.4987709522247314,false,2,22.0
4200, DLM ANNECY,11 AVENUE DE CHEVENE,45.9008173,6.1177565,0,2,22
4201, DLM BORDEAUX,AVENUE DES MARTYRS DE LA LIBERATION,44.838434799999,-0.6746938,0,2,22
4202, DLM CHAMBERY,CHEMIN DES GLIERES,45.5725536,5.9517688,0,2,22
4203, DLM DARDILLY,12 CHEMIN DES JONCS,45.8100136,4.7644623,0,2,22
4204, DLM GRENOBLE,89 RUE MALIFAUD,45.1810981,5.7257621,0,1,22
4205, DLM LYON,210 rue garibaldi,45.7582275,4.8523063,0,2,22
4206, DLM LYON EST,9 avenue Lionel Terray,45.7707093,5.0276404,0,2,22
4207, DLM MARCQ EN BAROEUL,Rue des Châteaux,50.6565678,3.1165963,0,4,22
4208, DLM MARSEILLE,10 RUE SEBASTIEN LAI,43.321751,5.3784608,0,2,22
4209, DLM MONTPELLIER,222 RUE DE MONTELS EGLISE,43.5818178,3.8840257,0,2,22
4210, DLM SECLIN,100 AVENUE DE LA REPUBLIQUE,50.5461921,3.0458372,0,2,22
4211, DLM VILLENEUVE D'ASCQ,4 RUE DE LA CENSE,50.6526966,3.1279332,0,2,22
4212, DLM VITROLLES,32 BOULEVARD DE L'EUROPE,43.4359393,5.2414326,0,2,22
4213, DLM WAMBRECHIES,9 AVENUE SAINT PIERRE,50.6796641,3.0502595,0,2,22
4214, DOL DE BRETAGNE - PLACE JEAN HAMELIN, PLACE JEAN HAMELIN,48.54739,-1.754466,false,2,22000
4215, DOLUS - PASSAGE DE LA CURE,PASSAGE DE LA CURE,45.91099,-1.265068,false,2,43000
4216, DOMAGNE - PLACE CARRON DE LA CARRIERE, PLACE CARRON DE LA CARRIERE,48.071251,-1.393255,false,2,22000
4217, DOMAINE DE FALGOS ,66260 Saint-Laurent-de-Cerdans,42.37,2.58,false,4,12
4218, DOMAINE DES PEYRE,1620 ROUTE D AVIGNON,43.87,5.12,false,2,7.4
4219, DOMAINE GUEGUEN,31 grande rue de chablis 89800 PREHY,47.813308037603726,3.8007328050838853,false,2,22
4220, DOMAINE TORPEZ - RAMATUELLE,DOMAINE TORPEZ - RAMATUELLE,43.256121,6.635613,FALSE,4,22
4221, DOMAZAN - Avenue Du Pont,DOMAZAN - Avenue Du Pont,43.929431,4.65198,FALSE,2,18
4222, DOMAZAN - Avenue Du Pont,Avenue Du Pont,43.9294319152832,4.651979923248291,false,2,3.7
4223, DOMMARTIN - LA FERME DU PROST,LA FERME DU PROST,45.836536,4.714179,false,2,22000
4224, DOMMARTIN - PARKING MAIRIE,PLACE DE LA MAIRIE,45.834577,4.71428,false,2,22000
4225, DOMME - LESPLANADE PARKING - RUE DU REPOS,LESPLANADE PARKING - RUE DU REPOS,44.803703,1.21471,false,2,22000
4226, DOMPIERRE SUR MER - ESPACE MICHEL CREPEAU,ESPACE MICHEL CRÉPEAU,46.188736,-1.064226,false,2,43000
4227, DON - Quai de la Deule, Quai de la Deule 59272 DON,50.55074,2.91398,FALSE,4,22
4228, DON - Quai de la Deule,Quai de la Deule,50.55073928833008,2.913980007171631,false,4,4.0
4229, DON - Rue de la Deule,DON - Rue de la Deule,50.547932,2.920719,FALSE,2,18
4230, DON - Rue de la Deule,Rue de la Deule,50.54793167114258,2.9207189083099365,false,2,18.0
4231, DONVILLE LES BAINS - Mairie,97 route de Coutances 50350 DONVILLE LES BAINS,48.8468776,-1.5804867,false,2,22
4232, DONZENAC - AVENUE JEAN CHICOU,AVENUE JEAN CHICOU,45.227944,1.52392,false,2,22000
4233, DONZENAC - PARKING POINT DE VUE DE TRAVASSAC,POINT DE VUE DE TRAVASSAC,45.222671,1.545809,false,2,22000
4234, DORRES - Carretera De Las Escaldes,DORRES - Carretera De Las Escaldes,42.487135,1.945134,FALSE,2,22
4235, DORRES - Carretera De Las Escaldes,Carretera De Las Escaldes,42.48713684082031,1.9451340436935425,false,2,3.7
4236, DOUAI - Avenue du Maréchal de Tassigny,Avenue du Maréchal de Tassigny,50.38101577758789,3.066171884536743,false,2,22.0
4237, DOUAI - Boulevard Bréguet,DOUAI - Boulevard Bréguet,50.38081,3.083195,FALSE,2,22
4238, DOUAI - Boulevard Bréguet,Boulevard Bréguet,50.38080978393555,3.0831949710845947,false,2,3.7
4239, DOUAI - Boulevard Pasteur,DOUAI - Boulevard Pasteur,50.364182,3.073038,FALSE,2,22
4240, DOUAI - Boulevard Pasteur,Boulevard Pasteur,50.36418151855469,3.073038101196289,false,2,22.0
4241, DOUAI - Gare de Douai,DOUAI - Gare de Douai,50.373363,3.089998,FALSE,2,22
4242, DOUAI - Gare de Douai,Gare de Douai,50.37336349487305,3.0899980068206787,false,2,22.0
4243, DOUAI - Musée Arkeos Route de Tourne,DOUAI - Musée Arkeos Route de Tourne,50.409676,3.13052,FALSE,2,22
4244, DOUAI - Musée Arkeos Route de Tourne,Musée Arkeos Route de Tourne,50.40967559814453,3.1305201053619385,false,2,22.0
4245, DOUAI - Palais de Justice Pont du Rivage,DOUAI - Palais de Justice Pont du Rivage,50.370384,3.078077,FALSE,2,22
4246, DOUAI - Palais de Justice Pont du Rivage,Palais de Justice Pont du Rivage,50.370384216308594,3.0780770778656006,false,2,22.0
4247, DOUAI - Parc Jacques Vernier,DOUAI - Parc Jacques Vernier,50.381878,3.092359,FALSE,2,22
4248, DOUAI - Parc Jacques Vernier,Parc Jacques Vernier,50.38187789916992,3.0923590660095215,false,2,22.0
4249, DOUAI - Parking Cinéma Majestic,DOUAI - Parking Cinéma Majestic,50.375641,3.075291,FALSE,2,22
4250, DOUAI - Parking Cinéma Majestic,Parking Cinéma Majestic,50.375640869140625,3.0752909183502197,false,2,3.7
4251, DOUAI - Place Carnot,DOUAI - Place Carnot,50.37204,3.086167,FALSE,2,22
4252, DOUAI - Place Carnot,Place Carnot,50.372039794921875,3.086167097091675,false,2,22.0
4253, DOUAI - Place Robert Schumann,DOUAI - Place Robert Schumann,50.368122,3.083735,FALSE,2,22
4254, DOUAI - Place Robert Schumann,Place Robert Schumann,50.36812210083008,3.0837349891662598,false,2,3.7
4255, DOUAI - Place de l'Arsenal,DOUAI - Place de l'Arsenal,50.374115,3.085911,FALSE,2,22
4256, DOUAI - Place de l'Arsenal,Place de l'Arsenal,50.374114990234375,3.0859110355377197,false,2,3.7
4257, DOUAI - Place du Barlet,DOUAI - Place du Barlet,50.364925,3.082288,FALSE,2,22
4258, DOUAI - Place du Barlet,Place du Barlet,50.364925384521484,3.0822880268096924,false,2,22.0
4259, DOUAI - Rue Gabriel Fauré,Rue Gabriel Fauré,50.37666320800781,3.0957159996032715,false,2,22.0
4260, DOUAI - Rue Geoges Guymener,DOUAI - Rue Geoges Guymener,50.371964,3.059633,FALSE,2,22
4261, DOUAI - Rue Geoges Guymener,Rue Geoges Guymener,50.37196350097656,3.0596330165863037,false,2,22.0
4262, DOUAI - Rue Godin,DOUAI - Rue Godin,50.367386,3.080179,FALSE,2,22
4263, DOUAI - Rue Godin,Rue Godin,50.36738586425781,3.08017897605896,false,2,3.7
4264, DOUAI - Rue d'Arleux,DOUAI - Rue d'Arleux,50.36216,3.080173,FALSE,2,22
4265, DOUAI - Rue d'Arleux,Rue d'Arleux,50.362159729003906,3.0801730155944824,false,2,3.7
4266, DOUAI - Rue de la Fonderie,DOUAI - Rue de la Fonderie,50.367714,3.074256,FALSE,2,22
4267, DOUAI - Rue de la Fonderie,Rue de la Fonderie,50.367713928222656,3.07425594329834,false,2,3.7
4268, DOUAI - Zi Douai Dorignies,DOUAI - Zi Douai Dorignies,50.397381,3.10234,FALSE,2,22
4269, DOUAI - Zi Douai Dorignies,Zi Douai Dorignies,50.39738082885742,3.10233998298645,false,2,3.7
4270, DOUARNENEZ - STADE AQUATIQUE,PLAINE DES SPORTS,48.082424,-4.317882,false,2,22000
4271, DOUARNENEZ-PLACE PAUL STEPHAN,PLACE PAUL STEPHAN,48.086506,-4.32102,false,2,22000
4272, DOUARNENEZ-QUAI FRANCOIS BONIZEC,QUAI FRANÇOIS BONIZEC,48.09568,-4.341825,false,2,22000
4273, DOUARNENEZ-RUE BERTHELOT,RUE BERTHELOT,48.092033,-4.330149,false,2,22000
4274, DOUBLET,67 RUE DE LILLE,50.5445143,3.0873262,0,8,22
4275, DOUELLE - Place de l'Ecole,DOUELLE - Place de l'Ecole,44.471189,1.360488,FALSE,2,36
4276, DOUELLE - Place de l'Ecole,Place de l'Ecole,44.471187591552734,1.3604880571365356,false,2,36.0
4277, DOURGNE - Rue De La Boal,DOURGNE - Rue De La Boal,43.48345,2.13686,FALSE,2,18
4278, DOURGNE - Rue De La Boal,Rue De La Boal,43.48345184326172,2.136859893798828,false,2,3.7
4279, DOUVRIN  - rue Marcel Cabiddu,64 rue Marcel Cabiddu 62138 DOUVRIN ,50.51072,2.846027,FALSE,2,50
4280, DOUVRIN  - rue Marcel Cabiddu,rue Marcel Cabiddu,50.510719299316406,2.84602689743042,false,2,3.7
4281, DOUZENS - Avenue Des Corbières,DOUZENS - Avenue Des Corbières,43.184942,2.590176,FALSE,2,18
4282, DOUZENS - Avenue Des Corbières,Avenue Des Corbières,43.184940338134766,2.5901761054992676,false,2,18.0
4283, DPD - AVIGNON - Avenue De St Chamand Zi De Fontcouverte,Avenue De St Chamand Zi De Fontcouverte,43.936613,4.840404,false,2,0
4284, DPD - LE MANS - La Belle Etoile Zac Des Hunaudieres,La Belle Etoile Zac Des Hunaudieres,47.953,0.235464,false,2,0
4285, DPD - SARAN - Rue Des Chataigniers,Rue Des Chataigniers,47.951101,1.843564,false,2,0
4286, DPD - VALENCE - Rue Robert Schumann,Rue Robert Schumann,44.916108,4.932382,false,1,0
4287, DPD- TRAPPES - Avenue Roger Hennequin,Avenue Roger Hennequin,48.762884,1.98407,false,2,0
4288, DRANCY - 13 Rue Marcelin Berthelot,13 13 Rue Marcelin Berthelot 93700 DRANCY,48.921645,2.445732,FALSE,4,7.4
4289, DRANCY - 73 Rue Marcelin Berthelot,73 Rue Marcelin Berthelot 93700 DRANCY,48.917621,2.446346,FALSE,2,7.4
4290, DRANCY - 73 Rue Marcelin Berthelot,Rue Marcelin Berthelot,48.91762161254883,2.4463460445404053,false,2,7.4
4291, DRANCY - Avenue Jean Jaurès,Avenue Jean Jaurès,48.91920471191406,2.4529991149902344,false,4,3.7
4292, DRANCY - Boulevard Paul Vaillant Couturier,24 Boulevard Paul Vaillant Couturier 93700 DRANCY,48.9223891,2.4476523,FALSE,6,7.4
4293, DRANCY - Boulevard Paul Vaillant Couturier,Boulevard Paul Vaillant Couturier,48.92238998413086,2.4476523399353027,false,6,7.4
4294, DRANCY - Rue Auguste Blanqui,22 Rue Auguste Blanqui 93700 DRANCY,48.9208191,2.4560666,FALSE,2,7.4
4295, DRANCY - Rue Auguste Blanqui,Rue Auguste Blanqui,48.92081832885742,2.456066608428955,false,2,7.4
4296, DRANCY - Rue Diderot,125 Rue Diderot 93700 DRANCY,48.9194463,2.4288876,FALSE,5,7.4
4297, DRANCY - Rue Diderot,Rue Diderot,48.9194450378418,2.4288876056671143,false,5,3.7
4298, DRANCY - Rue Nouvelle,7 Rue Nouvelle 93700 DRANCY,48.9242385,2.4357069,FALSE,3,7.4
4299, DRANCY - Rue Nouvelle,Rue Nouvelle,48.92424011230469,2.435706853866577,false,3,7.4
4300, DRANCY - Rue Roger Salengro,3 Rue Roger Salengro 93700 DRANCY,48.9216409,2.4411386,FALSE,6,7.4
4301, DRANCY - Rue Roger Salengro,Rue Roger Salengro,48.9216423034668,2.441138744354248,false,2,3.7
4302, DRANCY - Rue Sadi Carnot,116 Rue Sadi Carnot 93700 DRANCY,48.9257701,2.4404604,FALSE,3,7.4
4303, DRANCY - Rue Sadi Carnot,Rue Sadi Carnot,48.9257698059082,2.440460443496704,false,3,3.7
4304, DRANCY - Rue Saint Stenay,29 Rue Saint-Stenay 93700 DRANCY,48.9183935,2.4186506,FALSE,6,22
4305, DRANCY - Rue Saint Stenay,Rue Saint-Stenay,48.918392181396484,2.4186506271362305,false,4,7.4
4306, DREMIL-LAFAGE - Allee De LEglise,DREMIL-LAFAGE - Allee De LEglise,43.596825,1.60037,FALSE,2,22
4307, DREMIL-LAFAGE - Allee De LEglise,Allee De LEglise,43.596824645996094,1.6003700494766235,false,2,3.7
4308, DRINCHAM ,610 ROUTE DE CASSEL 59630,50.916263,2.2770973,false,2,7.4
4309, DS Dunkerque,Rue de l'Abattoir ZAC Ecopark du Rue du Banc Vert 59640 Dunkerque,51.020341,2.36132,false,6,22.08
4310, DS Saint Omer,Avenue Gustave Courbet 62500 Longuenesse,50.744915,2.268046,false,6,22.08
4311, DUCEY - Place des Plats d'Etain,Place des Plats d'Etain DUCEY 50220 DUCEY-LES CHERIS,48.6198576,-1.2911409,false,2,22
4312, DUILHAC SOUS PEYREPERTUSE - Parking Route Du Château,DUILHAC SOUS PEYREPERTUSE - Parking Route Du Château,42.8616667,2.5652778,FALSE,2,18
4313, DUILHAC SOUS PEYREPERTUSE - Parking Route Du Château,Parking Route Du Château,42.86166763305664,2.5652778148651123,false,2,3.7
4314, DUN - Allee De L'Ecole,DUN - Allee De L'Ecole,43.026115,1.799727,FALSE,2,22
4315, DUN - Allee De L'Ecole,Allee De L'Ecole,43.2611541748047,1.799726963043213,false,2,3.7
4316, DUN LE PALESTEL,Place du Champ de Foire,46.3057547,1.67012069,False,2,36
4317, DURAS - PLACE DE LUNION,PLACE DE LUNION,44.675556,0.181111,false,2,22000
4318, DURAVEL - Place de la mairie,DURAVEL - Place de la mairie,44.516632,1.081781,FALSE,2,36
4319, DURAVEL - Place de la mairie,Place de la mairie,44.516632080078125,1.081781029701233,false,2,36.0
4320, DURENQUE - Avenue du Lagast - Square Emilien Coste, Avenue du Lagast  Square Emilien Coste 12170 DURENQUE,44.109502,2.614976,FALSE,2,22
4321, Dachstein Rue Saint-Martin,15 rue Saint-Martin 67120 Dachstein,48.5442,7.5323,false,2,22
4322, Daltoner Avranches,Parc de la Baie,48.663549,-1.374363,true,1,22
4323, Daltoner Caen,500 boulvard charles cros,49.1485,-0.3751,true,1,22
4324, Daltoner Granville,38 impasse galilée,48.80759678252247,1.5397406236702427,true,1,22
4325, Daltoner Vire,60 Avenue Charles Cros,48.8413,-0.8531,true,2,22
4326, Damgan - Boulevard de l'Océan,Boulevard de l'Océan,47.517901,-2.581612,true,2,18
4327, Damgan Boulevard de l'Océan,Boulevard de l'Océan 56750 Damgan,47.5179,-2.58161,false,2,18
4328, Dammarie-lès-Lys,Avenue Aristide Briand,48.515441,2.635144,false,2,18
4329, Dammartin-en-Goële,place du maréchal Foch,49.053848,2.684942,false,2,18
4330, Dampierre-sur-Salon Mairie,1 rue Georges Mongin 70180 Dampierre-sur-Salon,47.5569,5.67749,false,2,18
4331, Dampmart Rue de l'Abreuvoir,7 Rue de l'Abreuvoir 77400 Dampmart,48.88381709,2.73600207,false,4,22
4332, Dangé Saint-Romain,Place de la promenade - 86220 - Dange Saint-Romain,46.93734,0.60611,false,2,18
4333, Danjoutin Parking Ibis,24 rue du Dr Eugène Jacquot 90400 Danjoutin,47.6168,6.86136,false,4,22
4334, Darney_IRVE,Place Mazar,48.09,6.04,false,2,25
4335, Darty - Limonest,rue De Sans Soucis 69760 Limonest,45.806599,4.77949,false,4,22.08
4336, Darty Avignon,160 Av. Marcou Delanglade,43.9205778,4.8683936,False,3,50
4337, Darty Etampes (Imocom),12 Rue des Épinants,48.4421301,2.1424133,False,3,50
4338, Davezieux Aire de Covoiturage,Aire de Covoiturage 07430 Davezieux,45.2618,4.70596,false,2,44
4339, Davezieux Place de la Poste,Place de la Poste 07430 Davezieux,45.257324,4.70591,false,2,22
4340, Davezieux-Lyon route de Lyon -3669,route de Lyon 7430 DAVEZIEUX,45.256171,4.695287,false,4,22
4341, Dax 78 Route de Montfort - 3323,78 Route de Montfort 40100 Dax,43.706265,-1.030542,false,8,22
4342, Decathlon - Bourgoin-Jallieu,8 Rue Edouard Branly 38300 Bourgoin-Jallieu,45.591435,5.247376,false,12,22.08
4343, Decathlon - Dourges,3 Avenue de l'Europe 62110 Hénin-Beaumont,50.446654,2.972313,false,4,11.04
4344, Decathlon - Rouvignies,Rue Marc Jodot 59220 Rouvignies,50.330339,3.435231,false,6,22.08
4345, Decathlon Orange,Chem. de la Palud 84100 Orange,44.11296,4.847374,false,2,22.08
4346, Dechy - CC Le Parc du Luc,Rue James Tobin 59187 Dechy,50.342703,3.106779,false,4,225
4347, Delesalle - Calais,550 Route de Saint-Omer 62100 Calais,50.937052,1.884081,false,2,22.08
4348, Delle rue du Château,19 Rue du Château 90100 Delle,47.5083,6.99797,false,4,22
4349, Destreland boulevard de Destrellan,Boulevard De Destrellan 97122 Baie-Mahault,16.25229414,-61.5892723,false,8,22
4350, Devoluy La Joue du Loup,La Joue du Loup 05250 Devoluy,44.688716,5.891595,false,2,22
4351, Devoluy Superdevoluy - Parking Lilas,Superdevoluy - Parking Lilas 05250 Devoluy,44.675988,5.928601,false,2,22
4352, Dialan sur Chaîne Impasse de la Gare,Impasse de la Gare 14260 JURQUES,49.02071,-0.739149,false,2,22
4353, Dialan sur Chaîne La Butte,Parking Zoo 14260 JURQUES,49.002502,-0.753121,false,2,22
4354, Die 1347 Boulevard du Maréchal Leclerc,1347 Boulevard du Maréchal Leclerc 26150 Die,44.751122,5.372968,false,2,22
4355, Die Avenue Sadi Carnot,Avenue Sadi Carnot 26150 Die,44.75614,5.367919,false,2,22
4356, Die Impasse Du Pont Neuf,135 Impasse Du Pont Neuf 26150 Die,44.75737344,5.35350427,false,2,22
4357, Dienville 37 Avenue Paul Girard,37 Avenue Paul Girard 10500 Dienville,48.348173,4.535224,false,2,18
4358, Dienville Port DIENVILLE,Port DIENVILLE 10500 Dienville,48.348072,4.526286,false,2,18
4359, Dierrey-Saint-Julien 4 Rue du moulin,4 Rue du moulin 10190 Dierrey-Saint-Julien,48.311377,3.829991,false,2,18
4360, Diesen Champs,Rue des Champs 57890 Diesen,49.1776,6.67412,false,2,22
4361, Diet Vert Dillon,350 Av. Antoine Vitez Fort-de-France 97200,14.608132,-61.04941,false,1,22
4362, Dieulefit Parking des Grands Pres,Parking des Grands Pres 26220 Dieulefit,44.522082,5.060403,false,2,22
4363, Digicel-Publique,Oasis Bois Rouge 97224 Ducos,14.601781,-60.972756,false,2,22
4364, Digne Les Bains Route Napoléon - 3775,Route Napoléon 04000 Digne Les Bains,44.0698271,6.17951425,false,4,22
4365, Digne-Les-Bains Avenue Bad Merghenteim,Avenue Bad Merghenteim 04000 Digne-Les-Bains,44.090763,6.238784,false,2,22
4366, Digne-Les-Bains Avenue Gutenberg,Avenue Gutenberg 04000 Digne-Les-Bains 04000 Digne-Les-Bains,44.0759,6.18529,false,2,22
4367, Digne-Les-Bains Gare Routière,Gare Routière 04000 Digne-Les-Bains,44.09287,6.230547,false,2,22
4368, Digne-Les-Bains Place Joseph Fontaine,Place Joseph Fontaine 04000 Digne-Les-Bains,44.094728,6.23938,false,2,22
4369, Digoin place de la gare,place de la gare 71160 Digoin,46.485,3.9882,false,2,22
4370, Digoin place de la grève,place de la grève 71160 Digoin,46.4807,3.9717,false,2,22
4371, Dijon  Rue du Bailly ZAE CAP NORD,Rue du Bailly ZAE CAP NORD 21000 Dijon,47.35132365,5.07700755,false,2,22
4372, Dijon 12 rue Marcel Sembat,12 Rue Marcel Sembat 21000 Dijon,47.299516,5.022531,false,4,22
4373, Dijon Games Factory,10 Rue Marguerite Yourcenar 21000 Dijon,47.351112,5.059057,false,2,22
4374, Dijon rue René Char,Rue Rene Char 21000 Dijon,47.35246,5.055057,false,2,44
